SYMB,MM/DD/YY,NAV
CWUR0000SA0,08/01/2003,180.3
CWUR0000SA0,07/01/2003,179.6
CWUR0000SA0,06/01/2003,179.6
CWUR0000SA0,05/01/2003,179.4
CWUR0000SA0,04/01/2003,179.8
CWUR0000SA0,03/01/2003,180.3
CWUR0000SA0,02/01/2003,179.2
CWUR0000SA0,01/01/2003,177.7
CUURS49DSA0,12/01/2012,237.993
CUURS49DSA0,10/01/2012,241.355
CUURS49DSA0,08/01/2012,240.213
CUURS49DSA0,06/01/2012,239.540
CUURS49DSA0,04/01/2012,237.931
CUURS49DSA0,02/01/2012,235.744
CUURS49DSA0,12/01/2011,234.812
CUURS49DSA0,10/01/2011,235.916
CUURS49DSA0,08/01/2011,233.810
CUURS49DSA0,06/01/2011,233.250
CUURS49DSA0,04/01/2011,231.314
CUURS49DSA0,02/01/2011,229.482
CUURS49DSA0,12/01/2010,226.862
CUURS49DSA0,10/01/2010,227.251
CUURS49DSA0,08/01/2010,227.645
CUURS49DSA0,06/01/2010,226.118
CUURS49DSA0,04/01/2010,226.513
CUURS49DSA0,02/01/2010,226.085
CUURS49DSA0,12/01/2009,225.596
CUURS49DSA0,10/01/2009,226.277
CUURS49DSA0,08/01/2009,227.138
CUURS49DSA0,06/01/2009,227.257
CUURS49DSA0,04/01/2009,225.918
CUURS49DSA0,02/01/2009,224.737
CUURS49DSA0,12/01/2008,222.580
CUURS49DSA0,10/01/2008,225.915
CUURS49DSA0,08/01/2008,227.745
CUURS49DSA0,06/01/2008,228.068
CUURS49DSA0,04/01/2008,223.196
CUURS49DSA0,02/01/2008,221.728
CUURS49DSA0,12/01/2007,218.966
CUURS49DSA0,10/01/2007,218.427
CUURS49DSA0,08/01/2007,215.978
CUURS49DSA0,06/01/2007,215.510
CUURS49DSA0,04/01/2007,215.767
CUURS49DSA0,02/01/2007,211.704
CUURS49DSA0,12/01/2006,209.3
CUURS49DSA0,10/01/2006,209.8
CUURS49DSA0,08/01/2006,209.6
CUURS49DSA0,06/01/2006,208.2
CUURS49DSA0,04/01/2006,207.4
CUURS49DSA0,02/01/2006,203.6
CUURS49DSA0,12/01/2005,200.9
CUURS49DSA0,10/01/2005,203.3
CUURS49DSA0,08/01/2005,199.9
CUURS49DSA0,06/01/2005,199.8
CUURS49DSA0,04/01/2005,201.3
CUURS49DSA0,02/01/2005,197.6
CUURS49DSA0,12/01/2004,195.1
CUURS49DSA0,10/01/2004,196.5
CUURS49DSA0,08/01/2004,194.6
CUURS49DSA0,06/01/2004,195.3
CUURS49DSA0,04/01/2004,194.3
CUURS49DSA0,02/01/2004,193.5
CUURS49DSA0,12/01/2003,191.0
CUURS49DSA0,10/01/2003,193.7
CUURS49DSA0,08/01/2003,194.4
CUURS49DSA0,06/01/2003,191.7
CUURS49DSA0,04/01/2003,192.3
CUURS49DSA0,02/01/2003,191.3
SUUR0000SA0,12/01/2012,131.770
SUUR0000SA0,11/01/2012,132.208
SUUR0000SA0,10/01/2012,132.892
SUUR0000SA0,09/01/2012,132.988
SUUR0000SA0,08/01/2012,132.430
SUUR0000SA0,07/01/2012,131.731
SUUR0000SA0,06/01/2012,131.956
SUUR0000SA0,05/01/2012,132.154
SUUR0000SA0,04/01/2012,132.284
SUUR0000SA0,03/01/2012,131.905
SUUR0000SA0,02/01/2012,130.953
SUUR0000SA0,01/01/2012,130.438
SUUR0000SA0,12/01/2011,129.844
SUUR0000SA0,11/01/2011,130.196
SUUR0000SA0,10/01/2011,130.373
SUUR0000SA0,09/01/2011,130.635
SUUR0000SA0,08/01/2011,130.351
SUUR0000SA0,07/01/2011,129.983
SUUR0000SA0,06/01/2011,129.846
SUUR0000SA0,05/01/2011,129.999
SUUR0000SA0,04/01/2011,129.483
SUUR0000SA0,03/01/2011,128.585
SUUR0000SA0,02/01/2011,127.363
SUUR0000SA0,01/01/2011,126.778
SUUR0000SA0,12/01/2010,126.143
SUUR0000SA0,11/01/2010,125.920
SUUR0000SA0,10/01/2010,125.969
SUUR0000SA0,09/01/2010,125.830
SUUR0000SA0,08/01/2010,125.756
SUUR0000SA0,07/01/2010,125.536
SUUR0000SA0,06/01/2010,125.521
SUUR0000SA0,05/01/2010,125.678
SUUR0000SA0,04/01/2010,125.620
SUUR0000SA0,03/01/2010,125.442
SUUR0000SA0,02/01/2010,124.972
SUUR0000SA0,01/01/2010,124.987
SUUR0000SA0,12/01/2009,124.544
SUUR0000SA0,11/01/2009,124.788
SUUR0000SA0,10/01/2009,124.791
SUUR0000SA0,09/01/2009,124.706
SUUR0000SA0,08/01/2009,124.620
SUUR0000SA0,07/01/2009,124.293
SUUR0000SA0,06/01/2009,124.485
SUUR0000SA0,05/01/2009,123.427
SUUR0000SA0,04/01/2009,123.053
SUUR0000SA0,03/01/2009,122.803
SUUR0000SA0,02/01/2009,122.598
SUUR0000SA0,01/01/2009,122.095
SUUR0000SA0,12/01/2008,121.557
SUUR0000SA0,11/01/2008,123.044
SUUR0000SA0,10/01/2008,125.500
SUUR0000SA0,09/01/2008,126.551
SUUR0000SA0,08/01/2008,126.594
SUUR0000SA0,07/01/2008,126.918
SUUR0000SA0,06/01/2008,126.307
SUUR0000SA0,05/01/2008,125.171
SUUR0000SA0,04/01/2008,124.116
SUUR0000SA0,03/01/2008,123.323
SUUR0000SA0,02/01/2008,122.250
SUUR0000SA0,01/01/2008,121.867
SUUR0000SA0,12/01/2007,121.295
SUUR0000SA0,11/01/2007,121.481
SUUR0000SA0,10/01/2007,120.885
SUUR0000SA0,09/01/2007,120.638
SUUR0000SA0,08/01/2007,120.288
SUUR0000SA0,07/01/2007,120.377
SUUR0000SA0,06/01/2007,120.439
SUUR0000SA0,05/01/2007,120.292
SUUR0000SA0,04/01/2007,119.666
SUUR0000SA0,03/01/2007,118.913
SUUR0000SA0,02/01/2007,117.877
SUUR0000SA0,01/01/2007,117.330
SUUR0000SA0,12/01/2006,117.0
SUUR0000SA0,11/01/2006,116.9
SUUR0000SA0,10/01/2006,117.1
SUUR0000SA0,09/01/2006,117.8
SUUR0000SA0,08/01/2006,118.3
SUUR0000SA0,07/01/2006,118.1
SUUR0000SA0,06/01/2006,117.7
SUUR0000SA0,05/01/2006,117.5
SUUR0000SA0,04/01/2006,116.9
SUUR0000SA0,03/01/2006,116.0
SUUR0000SA0,02/01/2006,115.4
SUUR0000SA0,01/01/2006,115.2
SUUR0000SA0,12/01/2005,114.4
SUUR0000SA0,11/01/2005,114.9
SUUR0000SA0,10/01/2005,115.7
SUUR0000SA0,09/01/2005,115.6
SUUR0000SA0,08/01/2005,114.3
SUUR0000SA0,07/01/2005,113.7
SUUR0000SA0,06/01/2005,113.2
SUUR0000SA0,05/01/2005,113.3
SUUR0000SA0,04/01/2005,113.4
SUUR0000SA0,03/01/2005,112.6
SUUR0000SA0,02/01/2005,111.9
SUUR0000SA0,01/01/2005,111.3
SUUR0000SA0,12/01/2004,111.2
SUUR0000SA0,11/01/2004,111.6
SUUR0000SA0,10/01/2004,111.6
SUUR0000SA0,09/01/2004,111.0
SUUR0000SA0,08/01/2004,110.7
SUUR0000SA0,07/01/2004,110.7
SUUR0000SA0,06/01/2004,110.8
SUUR0000SA0,05/01/2004,110.6
SUUR0000SA0,04/01/2004,110.0
SUUR0000SA0,03/01/2004,109.7
SUUR0000SA0,02/01/2004,109.1
SUUR0000SA0,01/01/2004,108.5
SUUR0000SA0,12/01/2003,107.8
SUUR0000SA0,11/01/2003,108.0
SUUR0000SA0,10/01/2003,108.4
SUUR0000SA0,09/01/2003,108.5
SUUR0000SA0,08/01/2003,108.2
SUUR0000SA0,07/01/2003,107.7
SUUR0000SA0,06/01/2003,107.6
SUUR0000SA0,05/01/2003,107.5
SUUR0000SA0,04/01/2003,107.7
SUUR0000SA0,03/01/2003,107.9
SUUR0000SA0,02/01/2003,107.3
SUUR0000SA0,01/01/2003,106.5
CUUR0000SA0,12/01/2022,296.797
CUUR0000SA0,11/01/2022,297.711
CUUR0000SA0,10/01/2022,298.012
CUUR0000SA0,09/01/2022,296.808
CUUR0000SA0,08/01/2022,296.171
CUUR0000SA0,07/01/2022,296.276
CUUR0000SA0,06/01/2022,296.311
CUUR0000SA0,05/01/2022,292.296
CUUR0000SA0,04/01/2022,289.109
CUUR0000SA0,03/01/2022,287.504
CUUR0000SA0,02/01/2022,283.716
CUUR0000SA0,01/01/2022,281.148
CUUR0000SA0,12/01/2021,278.802
CUUR0000SA0,11/01/2021,277.948
CUUR0000SA0,10/01/2021,276.589
CUUR0000SA0,09/01/2021,274.310
CUUR0000SA0,08/01/2021,273.567
CUUR0000SA0,07/01/2021,273.003
CUUR0000SA0,06/01/2021,271.696
CUUR0000SA0,05/01/2021,269.195
CUUR0000SA0,04/01/2021,267.054
CUUR0000SA0,03/01/2021,264.877
CUUR0000SA0,02/01/2021,263.014
CUUR0000SA0,01/01/2021,261.582
CUUR0000SA0,12/01/2020,260.474
CUUR0000SA0,11/01/2020,260.229
CUUR0000SA0,10/01/2020,260.388
CUUR0000SA0,09/01/2020,260.280
CUUR0000SA0,08/01/2020,259.918
CUUR0000SA0,07/01/2020,259.101
CUUR0000SA0,06/01/2020,257.797
CUUR0000SA0,05/01/2020,256.394
CUUR0000SA0,04/01/2020,256.389
CUUR0000SA0,03/01/2020,258.115
CUUR0000SA0,02/01/2020,258.678
CUUR0000SA0,01/01/2020,257.971
CUUR0000SA0,12/01/2019,256.974
CUUR0000SA0,11/01/2019,257.208
CUUR0000SA0,10/01/2019,257.346
CUUR0000SA0,09/01/2019,256.759
CUUR0000SA0,08/01/2019,256.558
CUUR0000SA0,07/01/2019,256.571
CUUR0000SA0,06/01/2019,256.143
CUUR0000SA0,05/01/2019,256.092
CUUR0000SA0,04/01/2019,255.548
CUUR0000SA0,03/01/2019,254.202
CUUR0000SA0,02/01/2019,252.776
CUUR0000SA0,01/01/2019,251.712
CUUR0000SA0,12/01/2018,251.233
CUUR0000SA0,11/01/2018,252.038
CUUR0000SA0,10/01/2018,252.885
CUUR0000SA0,09/01/2018,252.439
CUUR0000SA0,08/01/2018,252.146
CUUR0000SA0,07/01/2018,252.006
CUUR0000SA0,06/01/2018,251.989
CUUR0000SA0,05/01/2018,251.588
CUUR0000SA0,04/01/2018,250.546
CUUR0000SA0,03/01/2018,249.554
CUUR0000SA0,02/01/2018,248.991
CUUR0000SA0,01/01/2018,247.867
CUUR0000SA0,12/01/2017,246.524
CUUR0000SA0,11/01/2017,246.669
CUUR0000SA0,10/01/2017,246.663
CUUR0000SA0,09/01/2017,246.819
CUUR0000SA0,08/01/2017,245.519
CUUR0000SA0,07/01/2017,244.786
CUUR0000SA0,06/01/2017,244.955
CUUR0000SA0,05/01/2017,244.733
CUUR0000SA0,04/01/2017,244.524
CUUR0000SA0,03/01/2017,243.801
CUUR0000SA0,02/01/2017,243.603
CUUR0000SA0,01/01/2017,242.839
CUUR0000SA0,12/01/2016,241.432
CUUR0000SA0,11/01/2016,241.353
CUUR0000SA0,10/01/2016,241.729
CUUR0000SA0,09/01/2016,241.428
CUUR0000SA0,08/01/2016,240.849
CUUR0000SA0,07/01/2016,240.628
CUUR0000SA0,06/01/2016,241.018
CUUR0000SA0,05/01/2016,240.229
CUUR0000SA0,04/01/2016,239.261
CUUR0000SA0,03/01/2016,238.132
CUUR0000SA0,02/01/2016,237.111
CUUR0000SA0,01/01/2016,236.916
CUUR0000SA0,12/01/2015,236.525
CUUR0000SA0,11/01/2015,237.336
CUUR0000SA0,10/01/2015,237.838
CUUR0000SA0,09/01/2015,237.945
CUUR0000SA0,08/01/2015,238.316
CUUR0000SA0,07/01/2015,238.654
CUUR0000SA0,06/01/2015,238.638
CUUR0000SA0,05/01/2015,237.805
CUUR0000SA0,04/01/2015,236.599
CUUR0000SA0,03/01/2015,236.119
CUUR0000SA0,02/01/2015,234.722
CUUR0000SA0,01/01/2015,233.707
CUUR0000SA0,12/01/2014,234.812
CUUR0000SA0,11/01/2014,236.151
CUUR0000SA0,10/01/2014,237.433
CUUR0000SA0,09/01/2014,238.031
CUUR0000SA0,08/01/2014,237.852
CUUR0000SA0,07/01/2014,238.250
CUUR0000SA0,06/01/2014,238.343
CUUR0000SA0,05/01/2014,237.900
CUUR0000SA0,04/01/2014,237.072
CUUR0000SA0,03/01/2014,236.293
CUUR0000SA0,02/01/2014,234.781
CUUR0000SA0,01/01/2014,233.916
CUUR0000SA0,12/01/2013,233.049
CUUR0000SA0,11/01/2013,233.069
CUUR0000SA0,10/01/2013,233.546
CUUR0000SA0,09/01/2013,234.149
CUUR0000SA0,08/01/2013,233.877
CUUR0000SA0,07/01/2013,233.596
CUUR0000SA0,06/01/2013,233.504
CUUR0000SA0,05/01/2013,232.945
CUUR0000SA0,04/01/2013,232.531
CUUR0000SA0,03/01/2013,232.773
CUUR0000SA0,02/01/2013,232.166
CUUR0000SA0,01/01/2013,230.280
CUUR0000AA0,12/01/2022,889.073
CUUR0000AA0,11/01/2022,891.809
CUUR0000AA0,10/01/2022,892.711
CUUR0000AA0,09/01/2022,889.104
CUUR0000AA0,08/01/2022,887.197
CUUR0000AA0,07/01/2022,887.511
CUUR0000AA0,06/01/2022,887.615
CUUR0000AA0,05/01/2022,875.589
CUUR0000AA0,04/01/2022,866.042
CUUR0000AA0,03/01/2022,861.235
CUUR0000AA0,02/01/2022,849.887
CUUR0000AA0,01/01/2022,842.196
CUUR0000AA0,12/01/2021,835.168
CUUR0000AA0,11/01/2021,832.609
CUUR0000AA0,10/01/2021,828.538
CUUR0000AA0,09/01/2021,821.710
CUUR0000AA0,08/01/2021,819.485
CUUR0000AA0,07/01/2021,817.796
CUUR0000AA0,06/01/2021,813.879
CUUR0000AA0,05/01/2021,806.387
CUUR0000AA0,04/01/2021,799.975
CUUR0000AA0,03/01/2021,793.455
CUUR0000AA0,02/01/2021,787.872
CUUR0000AA0,01/01/2021,783.584
CUUR0000AA0,12/01/2020,780.263
CUUR0000AA0,11/01/2020,779.531
CUUR0000AA0,10/01/2020,780.008
CUUR0000AA0,09/01/2020,779.684
CUUR0000AA0,08/01/2020,778.599
CUUR0000AA0,07/01/2020,776.152
CUUR0000AA0,06/01/2020,772.245
CUUR0000AA0,05/01/2020,768.044
CUUR0000AA0,04/01/2020,768.029
CUUR0000AA0,03/01/2020,773.199
CUUR0000AA0,02/01/2020,774.886
CUUR0000AA0,01/01/2020,772.768
CUUR0000AA0,12/01/2019,769.781
CUUR0000AA0,11/01/2019,770.482
CUUR0000AA0,10/01/2019,770.895
CUUR0000AA0,09/01/2019,769.136
CUUR0000AA0,08/01/2019,768.533
CUUR0000AA0,07/01/2019,768.571
CUUR0000AA0,06/01/2019,767.291
CUUR0000AA0,05/01/2019,767.138
CUUR0000AA0,04/01/2019,765.507
CUUR0000AA0,03/01/2019,761.477
CUUR0000AA0,02/01/2019,757.204
CUUR0000AA0,01/01/2019,754.017
CUUR0000AA0,12/01/2018,752.584
CUUR0000AA0,11/01/2018,754.992
CUUR0000AA0,10/01/2018,757.532
CUUR0000AA0,09/01/2018,756.194
CUUR0000AA0,08/01/2018,755.317
CUUR0000AA0,07/01/2018,754.898
CUUR0000AA0,06/01/2018,754.848
CUUR0000AA0,05/01/2018,753.647
CUUR0000AA0,04/01/2018,750.524
CUUR0000AA0,03/01/2018,747.554
CUUR0000AA0,02/01/2018,745.866
CUUR0000AA0,01/01/2018,742.499
CUUR0000AA0,12/01/2017,738.477
CUUR0000AA0,11/01/2017,738.912
CUUR0000AA0,10/01/2017,738.893
CUUR0000AA0,09/01/2017,739.359
CUUR0000AA0,08/01/2017,735.466
CUUR0000AA0,07/01/2017,733.269
CUUR0000AA0,06/01/2017,733.775
CUUR0000AA0,05/01/2017,733.110
CUUR0000AA0,04/01/2017,732.486
CUUR0000AA0,03/01/2017,730.320
CUUR0000AA0,02/01/2017,729.727
CUUR0000AA0,01/01/2017,727.439
CUUR0000AA0,12/01/2016,723.224
CUUR0000AA0,11/01/2016,722.986
CUUR0000AA0,10/01/2016,724.113
CUUR0000AA0,09/01/2016,723.210
CUUR0000AA0,08/01/2016,721.476
CUUR0000AA0,07/01/2016,720.816
CUUR0000AA0,06/01/2016,721.982
CUUR0000AA0,05/01/2016,719.619
CUUR0000AA0,04/01/2016,716.719
CUUR0000AA0,03/01/2016,713.339
CUUR0000AA0,02/01/2016,710.278
CUUR0000AA0,01/01/2016,709.695
CUUR0000AA0,12/01/2015,708.524
CUUR0000AA0,11/01/2015,710.952
CUUR0000AA0,10/01/2015,712.458
CUUR0000AA0,09/01/2015,712.777
CUUR0000AA0,08/01/2015,713.890
CUUR0000AA0,07/01/2015,714.902
CUUR0000AA0,06/01/2015,714.855
CUUR0000AA0,05/01/2015,712.357
CUUR0000AA0,04/01/2015,708.746
CUUR0000AA0,03/01/2015,707.306
CUUR0000AA0,02/01/2015,703.122
CUUR0000AA0,01/01/2015,700.083
CUUR0000AA0,12/01/2014,703.393
CUUR0000AA0,11/01/2014,707.402
CUUR0000AA0,10/01/2014,711.243
CUUR0000AA0,09/01/2014,713.035
CUUR0000AA0,08/01/2014,712.498
CUUR0000AA0,07/01/2014,713.691
CUUR0000AA0,06/01/2014,713.970
CUUR0000AA0,05/01/2014,712.642
CUUR0000AA0,04/01/2014,710.162
CUUR0000AA0,03/01/2014,707.830
CUUR0000AA0,02/01/2014,703.300
CUUR0000AA0,01/01/2014,700.710
CUUR0000AA0,12/01/2013,698.110
CUUR0000AA0,11/01/2013,698.171
CUUR0000AA0,10/01/2013,699.601
CUUR0000AA0,09/01/2013,701.406
CUUR0000AA0,08/01/2013,700.593
CUUR0000AA0,07/01/2013,699.751
CUUR0000AA0,06/01/2013,699.473
CUUR0000AA0,05/01/2013,697.798
CUUR0000AA0,04/01/2013,696.561
CUUR0000AA0,03/01/2013,697.284
CUUR0000AA0,02/01/2013,695.467
CUUR0000AA0,01/01/2013,689.818
CWUR0000SA0,12/01/2022,291.051
CWUR0000SA0,11/01/2022,292.495
CWUR0000SA0,10/01/2022,293.003
CWUR0000SA0,09/01/2022,291.854
CWUR0000SA0,08/01/2022,291.629
CWUR0000SA0,07/01/2022,292.219
CWUR0000SA0,06/01/2022,292.542
CWUR0000SA0,05/01/2022,288.022
CWUR0000SA0,04/01/2022,284.575
CWUR0000SA0,03/01/2022,283.176
CWUR0000SA0,02/01/2022,278.943
CWUR0000SA0,01/01/2022,276.296
CWUR0000SA0,12/01/2021,273.925
CWUR0000SA0,11/01/2021,273.042
CWUR0000SA0,10/01/2021,271.552
CWUR0000SA0,09/01/2021,269.086
CWUR0000SA0,08/01/2021,268.387
CWUR0000SA0,07/01/2021,267.789
CWUR0000SA0,06/01/2021,266.412
CWUR0000SA0,05/01/2021,263.612
CWUR0000SA0,04/01/2021,261.237
CWUR0000SA0,03/01/2021,258.935
CWUR0000SA0,02/01/2021,256.843
CWUR0000SA0,01/01/2021,255.296
CWUR0000SA0,12/01/2020,254.081
CWUR0000SA0,11/01/2020,253.826
CWUR0000SA0,10/01/2020,254.076
CWUR0000SA0,09/01/2020,254.004
CWUR0000SA0,08/01/2020,253.597
CWUR0000SA0,07/01/2020,252.636
CWUR0000SA0,06/01/2020,251.054
CWUR0000SA0,05/01/2020,249.521
CWUR0000SA0,04/01/2020,249.515
CWUR0000SA0,03/01/2020,251.375
CWUR0000SA0,02/01/2020,251.935
CWUR0000SA0,01/01/2020,251.361
CWUR0000SA0,12/01/2019,250.452
CWUR0000SA0,11/01/2019,250.644
CWUR0000SA0,10/01/2019,250.894
CWUR0000SA0,09/01/2019,250.251
CWUR0000SA0,08/01/2019,250.112
CWUR0000SA0,07/01/2019,250.236
CWUR0000SA0,06/01/2019,249.747
CWUR0000SA0,05/01/2019,249.871
CWUR0000SA0,04/01/2019,249.332
CWUR0000SA0,03/01/2019,247.768
CWUR0000SA0,02/01/2019,246.218
CWUR0000SA0,01/01/2019,245.133
CWUR0000SA0,12/01/2018,244.786
CWUR0000SA0,11/01/2018,245.933
CWUR0000SA0,10/01/2018,247.038
CWUR0000SA0,09/01/2018,246.565
CWUR0000SA0,08/01/2018,246.336
CWUR0000SA0,07/01/2018,246.155
CWUR0000SA0,06/01/2018,246.196
CWUR0000SA0,05/01/2018,245.770
CWUR0000SA0,04/01/2018,244.607
CWUR0000SA0,03/01/2018,243.463
CWUR0000SA0,02/01/2018,242.988
CWUR0000SA0,01/01/2018,241.919
CWUR0000SA0,12/01/2017,240.526
CWUR0000SA0,11/01/2017,240.666
CWUR0000SA0,10/01/2017,240.573
CWUR0000SA0,09/01/2017,240.939
CWUR0000SA0,08/01/2017,239.448
CWUR0000SA0,07/01/2017,238.617
CWUR0000SA0,06/01/2017,238.813
CWUR0000SA0,05/01/2017,238.609
CWUR0000SA0,04/01/2017,238.432
CWUR0000SA0,03/01/2017,237.656
CWUR0000SA0,02/01/2017,237.477
CWUR0000SA0,01/01/2017,236.854
CWUR0000SA0,12/01/2016,235.390
CWUR0000SA0,11/01/2016,235.215
CWUR0000SA0,10/01/2016,235.732
CWUR0000SA0,09/01/2016,235.495
CWUR0000SA0,08/01/2016,234.904
CWUR0000SA0,07/01/2016,234.771
CWUR0000SA0,06/01/2016,235.289
CWUR0000SA0,05/01/2016,234.436
CWUR0000SA0,04/01/2016,233.438
CWUR0000SA0,03/01/2016,232.209
CWUR0000SA0,02/01/2016,230.972
CWUR0000SA0,01/01/2016,231.061
CWUR0000SA0,12/01/2015,230.791
CWUR0000SA0,11/01/2015,231.721
CWUR0000SA0,10/01/2015,232.373
CWUR0000SA0,09/01/2015,232.661
CWUR0000SA0,08/01/2015,233.366
CWUR0000SA0,07/01/2015,233.806
CWUR0000SA0,06/01/2015,233.804
CWUR0000SA0,05/01/2015,232.908
CWUR0000SA0,04/01/2015,231.520
CWUR0000SA0,03/01/2015,231.055
CWUR0000SA0,02/01/2015,229.421
CWUR0000SA0,01/01/2015,228.294
CWUR0000SA0,12/01/2014,229.909
CWUR0000SA0,11/01/2014,231.551
CWUR0000SA0,10/01/2014,233.229
CWUR0000SA0,09/01/2014,234.170
CWUR0000SA0,08/01/2014,234.030
CWUR0000SA0,07/01/2014,234.525
CWUR0000SA0,06/01/2014,234.702
CWUR0000SA0,05/01/2014,234.216
CWUR0000SA0,04/01/2014,233.443
CWUR0000SA0,03/01/2014,232.560
CWUR0000SA0,02/01/2014,230.871
CWUR0000SA0,01/01/2014,230.040
CWUR0000SA0,12/01/2013,229.174
CWUR0000SA0,11/01/2013,229.133
CWUR0000SA0,10/01/2013,229.735
CWUR0000SA0,09/01/2013,230.537
CWUR0000SA0,08/01/2013,230.359
CWUR0000SA0,07/01/2013,230.084
CWUR0000SA0,06/01/2013,230.002
CWUR0000SA0,05/01/2013,229.399
CWUR0000SA0,04/01/2013,228.949
CWUR0000SA0,03/01/2013,229.323
CWUR0000SA0,02/01/2013,228.677
CWUR0000SA0,01/01/2013,226.520
CUURS49DSA0,12/01/2022,330.489
CUURS49DSA0,10/01/2022,330.173
CUURS49DSA0,08/01/2022,326.796
CUURS49DSA0,06/01/2022,326.656
CUURS49DSA0,04/01/2022,316.525
CUURS49DSA0,02/01/2022,310.078
CUURS49DSA0,12/01/2021,304.856
CUURS49DSA0,10/01/2021,303.099
CUURS49DSA0,08/01/2021,299.704
CUURS49DSA0,06/01/2021,296.573
CUURS49DSA0,04/01/2021,290.068
CUURS49DSA0,02/01/2021,286.950
CUURS49DSA0,12/01/2020,283.409
CUURS49DSA0,10/01/2020,284.505
CUURS49DSA0,08/01/2020,284.905
CUURS49DSA0,06/01/2020,281.055
CUURS49DSA0,04/01/2020,280.484
CUURS49DSA0,02/01/2020,282.115
CUURS49DSA0,12/01/2019,279.421
CUURS49DSA0,10/01/2019,278.682
CUURS49DSA0,08/01/2019,280.286
CUURS49DSA0,06/01/2019,278.631
CUURS49DSA0,04/01/2019,276.765
CUURS49DSA0,02/01/2019,275.304
CUURS49DSA0,12/01/2018,273.293
CUURS49DSA0,10/01/2018,272.805
CUURS49DSA0,08/01/2018,271.625
CUURS49DSA0,06/01/2018,272.395
CUURS49DSA0,04/01/2018,270.309
CUURS49DSA0,02/01/2018,268.031
CUURS49DSA0,12/01/2017,265.850
CUURS49DSA0,10/01/2017,264.653
CUURS49DSA0,08/01/2017,263.333
CUURS49DSA0,06/01/2017,263.756
CUURS49DSA0,04/01/2017,261.560
CUURS49DSA0,02/01/2017,259.503
CUURS49DSA0,12/01/2016,256.821
CUURS49DSA0,10/01/2016,256.941
CUURS49DSA0,08/01/2016,256.907
CUURS49DSA0,06/01/2016,256.098
CUURS49DSA0,04/01/2016,253.815
CUURS49DSA0,02/01/2016,250.942
CUURS49DSA0,12/01/2015,250.385
CUURS49DSA0,10/01/2015,250.831
CUURS49DSA0,08/01/2015,251.617
CUURS49DSA0,06/01/2015,251.622
CUURS49DSA0,04/01/2015,247.611
CUURS49DSA0,02/01/2015,245.496
CUURS49DSA0,12/01/2014,245.050
CUURS49DSA0,10/01/2014,247.854
CUURS49DSA0,08/01/2014,247.185
CUURS49DSA0,06/01/2014,247.642
CUURS49DSA0,04/01/2014,246.616
CUURS49DSA0,02/01/2014,242.770
CUURS49DSA0,12/01/2013,241.055
CUURS49DSA0,10/01/2013,242.787
CUURS49DSA0,08/01/2013,242.767
CUURS49DSA0,06/01/2013,242.820
CUURS49DSA0,04/01/2013,240.823
CUURS49DSA0,02/01/2013,239.898
SUUR0000SA0,12/01/2022,165.974
SUUR0000SA0,11/01/2022,166.498
SUUR0000SA0,10/01/2022,166.609
SUUR0000SA0,09/01/2022,165.845
SUUR0000SA0,08/01/2022,165.389
SUUR0000SA0,07/01/2022,165.495
SUUR0000SA0,06/01/2022,165.553
SUUR0000SA0,05/01/2022,163.615
SUUR0000SA0,04/01/2022,161.787
SUUR0000SA0,03/01/2022,160.835
SUUR0000SA0,02/01/2022,158.617
SUUR0000SA0,01/01/2022,157.178
SUUR0000SA0,12/01/2021,155.926
SUUR0000SA0,11/01/2021,155.538
SUUR0000SA0,10/01/2021,154.884
SUUR0000SA0,09/01/2021,153.734
SUUR0000SA0,08/01/2021,153.301
SUUR0000SA0,07/01/2021,153.076
SUUR0000SA0,06/01/2021,152.295
SUUR0000SA0,05/01/2021,151.022
SUUR0000SA0,04/01/2021,149.903
SUUR0000SA0,03/01/2021,148.746
SUUR0000SA0,02/01/2021,147.845
SUUR0000SA0,01/01/2021,147.125
SUUR0000SA0,12/01/2020,146.408
SUUR0000SA0,11/01/2020,146.242
SUUR0000SA0,10/01/2020,146.382
SUUR0000SA0,09/01/2020,146.417
SUUR0000SA0,08/01/2020,146.270
SUUR0000SA0,07/01/2020,145.747
SUUR0000SA0,06/01/2020,144.847
SUUR0000SA0,05/01/2020,144.018
SUUR0000SA0,04/01/2020,144.142
SUUR0000SA0,03/01/2020,144.913
SUUR0000SA0,02/01/2020,145.193
SUUR0000SA0,01/01/2020,144.813
SUUR0000SA0,12/01/2019,144.251
SUUR0000SA0,11/01/2019,144.518
SUUR0000SA0,10/01/2019,144.629
SUUR0000SA0,09/01/2019,144.428
SUUR0000SA0,08/01/2019,144.388
SUUR0000SA0,07/01/2019,144.409
SUUR0000SA0,06/01/2019,144.243
SUUR0000SA0,05/01/2019,144.183
SUUR0000SA0,04/01/2019,143.926
SUUR0000SA0,03/01/2019,143.297
SUUR0000SA0,02/01/2019,142.571
SUUR0000SA0,01/01/2019,142.001
SUUR0000SA0,12/01/2018,141.699
SUUR0000SA0,11/01/2018,142.238
SUUR0000SA0,10/01/2018,142.700
SUUR0000SA0,09/01/2018,142.489
SUUR0000SA0,08/01/2018,142.317
SUUR0000SA0,07/01/2018,142.317
SUUR0000SA0,06/01/2018,142.349
SUUR0000SA0,05/01/2018,142.146
SUUR0000SA0,04/01/2018,141.662
